gene_a	gene_b	score	geneA_goterm	geneB_goterm	geneA_interesting_gene	geneB_interesting_gene
TRAESCS3A01G200100	TRAESCS5D01G188100	2.5056333541870117	GO:0003676,GO:0000166	GO:0016787	N	N
TRAESCS3A01G200100	TRAESCS5D01G198100	2.537872552871704	GO:0003676,GO:0000166		N	N
TRAESCS3A01G200100	TRAESCS5D01G261100	2.536876678466797	GO:0003676,GO:0000166		N	N
TRAESCS3A01G200100	TRAESCS5D01G292700	2.7152273654937744	GO:0003676,GO:0000166	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS3A01G200100	TRAESCS6D01G302100	2.607984781265259	GO:0003676,GO:0000166		N	N
TRAESCS3A01G200100	TRAESCS7A01G015000	3.10426664352417	GO:0003676,GO:0000166		N	N
TRAESCS3A01G200100	TRAESCS7A01G204100	2.602037191390991	GO:0003676,GO:0000166	GO:0003676	N	N
TRAESCS3A01G200100	TRAESCS7A01G357100	2.7232697010040283	GO:0003676,GO:0000166	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS3A01G200100	TRAESCS7B01G193200	2.7937049865722656	GO:0003676,GO:0000166		N	N
TRAESCS3A01G200100	TRAESCS7D01G350400	2.6911652088165283	GO:0003676,GO:0000166	GO:0005515	N	N
TRAESCS3A01G484600	TRAESCS3B01G019900	2.9353673458099365	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS3B01G236700	3.2928314208984375	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005515	N	N
TRAESCS3A01G484600	TRAESCS3B01G247200	2.635155439376831	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS3B01G318000	2.8201005458831787	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS3B01G390700	3.236654043197632	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS3B01G577200	2.5810062885284424	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005515,GO:0016020,GO:0006810,GO:0006810	N	N
TRAESCS3A01G484600	TRAESCS3D01G179200	2.729437828063965	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0006629	N	N
TRAESCS3A01G484600	TRAESCS4A01G295700	2.52880597114563	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS4B01G042900	2.7859089374542236	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005515,GO:0005488	N	N
TRAESCS3A01G484600	TRAESCS4B01G046300	3.1694836616516113	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	N	N
TRAESCS3A01G484600	TRAESCS4B01G306300	3.136230230331421	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0003677,GO:0005515,GO:0005634	N	N
TRAESCS3A01G484600	TRAESCS4B01G355700	2.6201798915863037	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005515	N	N
TRAESCS3A01G484600	TRAESCS4D01G317600	2.729599952697754	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS5A01G002600	3.132941961288452	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS3A01G484600	TRAESCS5A01G194900	3.4095211029052734	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS5A01G434400	2.6620068550109863	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0003676,GO:0004518,GO:0005488	N	N
TRAESCS3A01G484600	TRAESCS5B01G224400	2.960092306137085	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0003676	N	N
TRAESCS3A01G484600	TRAESCS5B01G533000	2.6196820735931396	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	N	N
TRAESCS3A01G484600	TRAESCS5D01G106600	3.5154898166656494	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS3A01G484600	TRAESCS5D01G150700	3.0511646270751953	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS3A01G484600	TRAESCS5D01G179100	2.7743637561798096	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0016787,GO:0000166	N	N
TRAESCS3A01G484600	TRAESCS5D01G188100	2.532153367996216	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0016787	N	N
TRAESCS3A01G484600	TRAESCS5D01G198100	3.136103868484497	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS5D01G292700	2.573183536529541	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS3A01G484600	TRAESCS5D01G459900	2.743865966796875	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS3A01G484600	TRAESCS6A01G170700	2.8043556213378906	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS6B01G272900	2.8718831539154053	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS3A01G484600	TRAESCS6D01G179100	2.609938621520996	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0003677	N	N
TRAESCS3A01G484600	TRAESCS6D01G261400	2.6012368202209473	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS6D01G302100	2.6211283206939697	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS6D01G362500	2.656165599822998	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS3A01G484600	TRAESCS7A01G204100	3.0827744007110596	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0003676	N	N
TRAESCS3A01G484600	TRAESCS7A01G332000	2.9230449199676514	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005515,GO:0016301	N	N
TRAESCS3A01G484600	TRAESCS7A01G357100	3.046433210372925	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS3A01G484600	TRAESCS7A01G409900	2.7059872150421143	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0016020,GO:0016020	N	N
TRAESCS3A01G484600	TRAESCS7B01G193200	3.257591485977173	GO:0006810,GO:0006810,GO:0005215,GO:0016020		N	N
TRAESCS3A01G484600	TRAESCS7D01G220200	2.938883066177368	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005515	N	N
TRAESCS3A01G484600	TRAESCS7D01G350400	2.664358615875244	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0005515	N	N
TRAESCS3A01G484600	TRAESCS7D01G365600	2.560931444168091	GO:0006810,GO:0006810,GO:0005215,GO:0016020	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS3B01G019900	TRAESCS3B01G236700	2.8295705318450928		GO:0005515	N	N
TRAESCS3B01G019900	TRAESCS3B01G318000	2.5872886180877686			N	N
TRAESCS3B01G019900	TRAESCS3B01G390700	3.2431318759918213			N	N
TRAESCS3B01G019900	TRAESCS3D01G179200	3.250500202178955		GO:0006629	N	N
TRAESCS3B01G019900	TRAESCS4B01G042900	2.7209184169769287		GO:0005515,GO:0005488	N	N
TRAESCS3B01G019900	TRAESCS4B01G046300	2.6629698276519775		GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	N	N
TRAESCS3B01G019900	TRAESCS4B01G306300	2.73002290725708		GO:0003677,GO:0005515,GO:0005634	N	N
TRAESCS3B01G019900	TRAESCS4B01G355700	2.8598058223724365		GO:0005515	N	N
TRAESCS3B01G019900	TRAESCS4D01G317600	3.3657965660095215			N	N
TRAESCS3B01G019900	TRAESCS5A01G002600	3.471677780151367		GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS3B01G019900	TRAESCS5A01G194900	3.424367666244507			N	N
TRAESCS3B01G019900	TRAESCS5B01G533000	2.500000476837158		GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	N	N
TRAESCS3B01G019900	TRAESCS5D01G106600	2.788621664047241		GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS3B01G019900	TRAESCS5D01G150700	2.9832615852355957		GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS3B01G019900	TRAESCS5D01G179100	3.6401560306549072		GO:0016787,GO:0000166	N	N
TRAESCS3B01G019900	TRAESCS5D01G198100	3.001042127609253			N	N
TRAESCS3B01G019900	TRAESCS5D01G292700	2.927462100982666		GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS3B01G019900	TRAESCS5D01G459900	2.778113842010498		GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS3B01G019900	TRAESCS6B01G272900	2.837376594543457		GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS3B01G019900	TRAESCS6B01G285500	2.6663904190063477		GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS3B01G019900	TRAESCS6D01G261400	2.5411746501922607			N	N
TRAESCS3B01G019900	TRAESCS6D01G302100	2.842941999435425			N	N
TRAESCS3B01G019900	TRAESCS6D01G362500	3.1795637607574463		GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS3B01G019900	TRAESCS7A01G015000	2.5620791912078857			N	N
TRAESCS3B01G019900	TRAESCS7A01G332000	3.3429086208343506		GO:0005515,GO:0016301	N	N
TRAESCS3B01G019900	TRAESCS7A01G357100	2.759998321533203		GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS3B01G019900	TRAESCS7B01G193200	2.8833742141723633			N	N
TRAESCS3B01G019900	TRAESCS7D01G350400	3.0477917194366455		GO:0005515	N	N
TRAESCS3B01G236700	TRAESCS3B01G390700	2.56724214553833	GO:0005515		N	N
TRAESCS3B01G236700	TRAESCS3B01G577200	2.723496913909912	GO:0005515	GO:0005515,GO:0016020,GO:0006810,GO:0006810	N	N
TRAESCS3B01G236700	TRAESCS3D01G179200	2.783571481704712	GO:0005515	GO:0006629	N	N
TRAESCS3B01G236700	TRAESCS4A01G295700	2.5822441577911377	GO:0005515		N	N
TRAESCS3B01G236700	TRAESCS4B01G306300	2.729825258255005	GO:0005515	GO:0003677,GO:0005515,GO:0005634	N	N
TRAESCS3B01G236700	TRAESCS4B01G355700	2.6586811542510986	GO:0005515	GO:0005515	N	N
TRAESCS3B01G236700	TRAESCS4B01G380300	2.5772478580474854	GO:0005515		N	N
TRAESCS3B01G236700	TRAESCS4D01G314400	2.89921236038208	GO:0005515	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152	N	N
TRAESCS3B01G236700	TRAESCS4D01G317600	2.5007686614990234	GO:0005515		N	N
TRAESCS3B01G236700	TRAESCS5A01G002600	2.7119741439819336	GO:0005515	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS3B01G236700	TRAESCS5A01G194900	2.926936626434326	GO:0005515		N	N
TRAESCS3B01G236700	TRAESCS5A01G434400	2.529090404510498	GO:0005515	GO:0003676,GO:0004518,GO:0005488	N	N
TRAESCS3B01G236700	TRAESCS5B01G224400	2.809081792831421	GO:0005515	GO:0003676	N	N
TRAESCS3B01G236700	TRAESCS5B01G533000	2.925647020339966	GO:0005515	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	N	N
TRAESCS3B01G236700	TRAESCS5D01G106600	2.6773691177368164	GO:0005515	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS3B01G236700	TRAESCS5D01G150700	3.0664405822753906	GO:0005515	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS3B01G236700	TRAESCS5D01G179100	2.504300117492676	GO:0005515	GO:0016787,GO:0000166	N	N
TRAESCS3B01G236700	TRAESCS5D01G188100	2.525935411453247	GO:0005515	GO:0016787	N	N
TRAESCS3B01G236700	TRAESCS5D01G198100	2.7862582206726074	GO:0005515		N	N
TRAESCS3B01G236700	TRAESCS5D01G261100	2.5790281295776367	GO:0005515		N	N
TRAESCS3B01G236700	TRAESCS5D01G292700	2.9748716354370117	GO:0005515	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS3B01G236700	TRAESCS5D01G459900	2.6376287937164307	GO:0005515	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS3B01G236700	TRAESCS7A01G015000	2.521191120147705	GO:0005515		N	N
TRAESCS3B01G236700	TRAESCS7A01G204100	3.308018207550049	GO:0005515	GO:0003676	N	N
TRAESCS3B01G236700	TRAESCS7A01G332000	2.883869171142578	GO:0005515	GO:0005515,GO:0016301	N	N
TRAESCS3B01G236700	TRAESCS7A01G357100	3.119386911392212	GO:0005515	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS3B01G236700	TRAESCS7B01G193200	3.3505561351776123	GO:0005515		N	N
TRAESCS3B01G247200	TRAESCS3B01G390700	2.6513068675994873			N	N
TRAESCS3B01G247200	TRAESCS5D01G370200	2.5755677223205566		GO:0008150,GO:0005515,GO:0005488,GO:0007165,GO:0005622	N	N
TRAESCS3B01G318000	TRAESCS3B01G390700	2.517733097076416			N	N
TRAESCS3B01G318000	TRAESCS4B01G042900	2.7275843620300293		GO:0005515,GO:0005488	N	N
TRAESCS3B01G318000	TRAESCS4B01G046300	3.572429895401001		GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	N	N
TRAESCS3B01G318000	TRAESCS4B01G306300	2.6938772201538086		GO:0003677,GO:0005515,GO:0005634	N	N
TRAESCS3B01G318000	TRAESCS4D01G314400	2.84028959274292		GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152	N	N
TRAESCS3B01G318000	TRAESCS4D01G317600	2.8696253299713135			N	N
TRAESCS3B01G318000	TRAESCS5A01G489800	2.605156898498535		GO:0003824,GO:0008152,GO:0016787	N	N
TRAESCS3B01G318000	TRAESCS5B01G533000	2.8137900829315186		GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	N	N
TRAESCS3B01G318000	TRAESCS5D01G188100	3.0778326988220215		GO:0016787	N	N
TRAESCS3B01G318000	TRAESCS5D01G292700	2.6226401329040527		GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS3B01G318000	TRAESCS6B01G272900	3.3197968006134033		GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS3B01G318000	TRAESCS6B01G285500	2.760951042175293		GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS3B01G318000	TRAESCS6D01G302100	4.089578151702881			N	N
TRAESCS3B01G318000	TRAESCS6D01G362500	2.8045828342437744		GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS3B01G318000	TRAESCS7A01G015000	3.7226767539978027			N	N
TRAESCS3B01G318000	TRAESCS7B01G193200	2.549638271331787			N	N
TRAESCS3B01G318000	TRAESCS7D01G350400	2.550656795501709		GO:0005515	N	N
TRAESCS3B01G318000	TRAESCS7D01G365600	2.551948308944702		GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS3B01G390700	TRAESCS3D01G179200	3.062356948852539		GO:0006629	N	N
TRAESCS3B01G390700	TRAESCS4B01G042900	2.921947479248047		GO:0005515,GO:0005488	N	N
TRAESCS3B01G390700	TRAESCS4B01G046300	2.974625587463379		GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	N	N
TRAESCS3B01G390700	TRAESCS4B01G306300	2.6648428440093994		GO:0003677,GO:0005515,GO:0005634	N	N
TRAESCS3B01G390700	TRAESCS4B01G355700	2.6808085441589355		GO:0005515	N	N
TRAESCS3B01G390700	TRAESCS4D01G317600	2.608391761779785			N	N
TRAESCS3B01G390700	TRAESCS5A01G002600	3.268791913986206		GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS3B01G390700	TRAESCS5A01G194900	3.28781795501709			N	N
TRAESCS3B01G390700	TRAESCS5D01G106600	2.993638277053833		GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS3B01G390700	TRAESCS5D01G150700	2.59977650642395		GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS3B01G390700	TRAESCS5D01G179100	2.719076156616211		GO:0016787,GO:0000166	N	N
TRAESCS3B01G390700	TRAESCS5D01G198100	3.319087505340576			N	N
TRAESCS3B01G390700	TRAESCS5D01G459900	2.752915620803833		GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS3B01G390700	TRAESCS6A01G052100	2.6079189777374268		GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS3B01G390700	TRAESCS6D01G179100	2.5132105350494385		GO:0003677	N	N
TRAESCS3B01G390700	TRAESCS6D01G261400	2.535701274871826			N	N
TRAESCS3B01G390700	TRAESCS6D01G362500	2.998049736022949		GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS3B01G390700	TRAESCS7A01G204100	2.5859665870666504		GO:0003676	N	N
TRAESCS3B01G390700	TRAESCS7A01G332000	2.872645616531372		GO:0005515,GO:0016301	N	N
TRAESCS3B01G390700	TRAESCS7A01G357100	2.709204912185669		GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS3B01G390700	TRAESCS7B01G193200	2.7640907764434814			N	N
TRAESCS3B01G390700	TRAESCS7D01G220200	2.5548105239868164		GO:0005515	N	N
TRAESCS3B01G577200	TRAESCS3D01G179200	2.580247163772583	GO:0005515,GO:0016020,GO:0006810,GO:0006810	GO:0006629	N	N
TRAESCS3B01G577200	TRAESCS4B01G355700	2.84322452545166	GO:0005515,GO:0016020,GO:0006810,GO:0006810	GO:0005515	N	N
TRAESCS3B01G577200	TRAESCS5A01G194900	2.531766176223755	GO:0005515,GO:0016020,GO:0006810,GO:0006810		N	N
TRAESCS3B01G577200	TRAESCS5B01G224400	3.274451732635498	GO:0005515,GO:0016020,GO:0006810,GO:0006810	GO:0003676	N	N
TRAESCS3B01G577200	TRAESCS5D01G106600	2.660477638244629	GO:0005515,GO:0016020,GO:0006810,GO:0006810	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS3B01G577200	TRAESCS5D01G459900	3.4754786491394043	GO:0005515,GO:0016020,GO:0006810,GO:0006810	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS3B01G577200	TRAESCS6A01G368800	2.7444775104522705	GO:0005515,GO:0016020,GO:0006810,GO:0006810		N	N
TRAESCS3B01G577200	TRAESCS7A01G204100	2.8903026580810547	GO:0005515,GO:0016020,GO:0006810,GO:0006810	GO:0003676	N	N
TRAESCS3B01G577200	TRAESCS7A01G332000	3.0093750953674316	GO:0005515,GO:0016020,GO:0006810,GO:0006810	GO:0005515,GO:0016301	N	N
TRAESCS3B01G577200	TRAESCS7B01G193200	2.7101104259490967	GO:0005515,GO:0016020,GO:0006810,GO:0006810		N	N
TRAESCS3D01G179200	TRAESCS4B01G355700	3.049131155014038	GO:0006629	GO:0005515	N	N
TRAESCS3D01G179200	TRAESCS5A01G002600	3.316152572631836	GO:0006629	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS3D01G179200	TRAESCS5A01G194900	3.195793628692627	GO:0006629		N	N
TRAESCS3D01G179200	TRAESCS5B01G224400	2.503913164138794	GO:0006629	GO:0003676	N	N
TRAESCS3D01G179200	TRAESCS5D01G106600	2.655945301055908	GO:0006629	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS3D01G179200	TRAESCS5D01G150700	2.984509229660034	GO:0006629	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS3D01G179200	TRAESCS5D01G179100	2.961636543273926	GO:0006629	GO:0016787,GO:0000166	N	N
TRAESCS3D01G179200	TRAESCS5D01G198100	3.011956214904785	GO:0006629		N	N
TRAESCS3D01G179200	TRAESCS5D01G292700	2.5369417667388916	GO:0006629	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS3D01G179200	TRAESCS5D01G459900	2.779689311981201	GO:0006629	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS3D01G179200	TRAESCS6A01G052100	2.662609338760376	GO:0006629	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS3D01G179200	TRAESCS7A01G332000	3.172172784805298	GO:0006629	GO:0005515,GO:0016301	N	N
TRAESCS3D01G179200	TRAESCS7A01G357100	2.515148878097534	GO:0006629	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS3D01G179200	TRAESCS7A01G409900	2.578551769256592	GO:0006629	GO:0016020,GO:0016020	N	N
TRAESCS3D01G179200	TRAESCS7B01G193200	2.6494195461273193	GO:0006629		N	N
TRAESCS4A01G295700	TRAESCS4B01G306300	2.5194125175476074		GO:0003677,GO:0005515,GO:0005634	N	N
TRAESCS4A01G295700	TRAESCS7A01G204100	2.6346495151519775		GO:0003676	N	N
TRAESCS4A01G295700	TRAESCS7B01G193200	2.5382349491119385			N	N
TRAESCS4A01G295700	TRAESCS7D01G220200	2.671783208847046		GO:0005515	N	N
TRAESCS4B01G042900	TRAESCS4B01G306300	3.138031244277954	GO:0005515,GO:0005488	GO:0003677,GO:0005515,GO:0005634	N	N
TRAESCS4B01G042900	TRAESCS4B01G355700	2.534212589263916	GO:0005515,GO:0005488	GO:0005515	N	N
TRAESCS4B01G042900	TRAESCS4D01G317600	2.8268086910247803	GO:0005515,GO:0005488		N	N
TRAESCS4B01G042900	TRAESCS5A01G002600	2.7512221336364746	GO:0005515,GO:0005488	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS4B01G042900	TRAESCS5D01G198100	2.510875701904297	GO:0005515,GO:0005488		N	N
TRAESCS4B01G042900	TRAESCS6D01G179100	2.7433385848999023	GO:0005515,GO:0005488	GO:0003677	N	N
TRAESCS4B01G042900	TRAESCS6D01G302100	2.7817442417144775	GO:0005515,GO:0005488		N	N
TRAESCS4B01G042900	TRAESCS6D01G362500	3.064514398574829	GO:0005515,GO:0005488	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS4B01G042900	TRAESCS7A01G357100	2.5287225246429443	GO:0005515,GO:0005488	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS4B01G042900	TRAESCS7D01G220200	2.917527914047241	GO:0005515,GO:0005488	GO:0005515	N	N
TRAESCS4B01G042900	TRAESCS7D01G298800	2.704875946044922	GO:0005515,GO:0005488	GO:0016020	N	N
TRAESCS4B01G042900	TRAESCS7D01G350400	2.570873975753784	GO:0005515,GO:0005488	GO:0005515	N	N
TRAESCS4B01G042900	TRAESCS7D01G365600	2.5379414558410645	GO:0005515,GO:0005488	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS4B01G046300	TRAESCS4B01G306300	2.6980209350585938	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0003677,GO:0005515,GO:0005634	N	N
TRAESCS4B01G046300	TRAESCS4D01G314400	2.699446201324463	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152	N	N
TRAESCS4B01G046300	TRAESCS4D01G317600	2.5558087825775146	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794		N	N
TRAESCS4B01G046300	TRAESCS5A01G194900	2.694066286087036	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794		N	N
TRAESCS4B01G046300	TRAESCS5A01G489800	2.8696062564849854	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0003824,GO:0008152,GO:0016787	N	N
TRAESCS4B01G046300	TRAESCS5D01G188100	3.0833544731140137	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0016787	N	N
TRAESCS4B01G046300	TRAESCS5D01G292700	2.642298698425293	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS4B01G046300	TRAESCS6B01G272900	3.3647677898406982	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS4B01G046300	TRAESCS6B01G285500	3.176248550415039	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS4B01G046300	TRAESCS6D01G179100	2.526946783065796	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0003677	N	N
TRAESCS4B01G046300	TRAESCS6D01G261400	2.5223147869110107	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794		N	N
TRAESCS4B01G046300	TRAESCS6D01G302100	3.2368268966674805	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794		N	N
TRAESCS4B01G046300	TRAESCS6D01G362500	2.898352861404419	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
